Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Total,Date,Time,Payment,Payments_fee,Gross_income,Cost_price,Unit_cost
405-31-3307,A,Yangon,Member,Male,Clothes and accessories,9.92,10,99.24,2019-02-02 00:00:00.000000000,2023-11-05 18:38:00.000000000,Credit card,6.82,6.95,92.29,9.23
307-04-2073,C,Naypyitaw,Normal,Female,Clothes and accessories,93.73,2,187.46,2019-02-02 00:00:00.000000000,2023-11-05 14:14:00.000000000,Credit card,6.22,13.12,174.34,87.17
351-62-0825,B,Mandalay,Normal,Female,Clothes and accessories,16.76,5,83.79,2019-02-02 00:00:00.000000000,2023-11-05 18:11:00.000000000,Ewallet,1.89,5.87,77.92,15.58
641-96-3692,C,Naypyitaw,Member,Female,Clothes and accessories,21.19,4,84.74,2019-02-02 00:00:00.000000000,2023-11-05 18:04:00.000000000,Ewallet,4.92,5.93,78.81,19.7
326-78-5178,C,Naypyitaw,Member,Male,Food and beverages,95.97,7,671.79,2019-02-03 00:00:00.000000000,2023-11-05 10:19:00.000000000,Cash,0.0,80.61,591.18,84.45
347-34-2234,B,Mandalay,Member,Female,Sports and travel,57.82,9,520.41,2019-02-03 00:00:00.000000000,2023-11-05 13:40:00.000000000,Ewallet,7.81,78.06,442.35,49.15
430-60-3493,A,Yangon,Member,Female,Home and lifestyle,99.62,7,697.37,2019-02-03 00:00:00.000000000,2023-11-05 14:38:00.000000000,Cash,0.0,125.53,571.84,81.69
566-71-1091,A,Yangon,Normal,Male,Fashion accessories,80.87,5,404.36,2019-02-03 00:00:00.000000000,2023-11-05 15:59:00.000000000,Cash,0.0,101.09,303.27,60.65
639-76-1242,C,Naypyitaw,Normal,Male,Food and beverages,42.55,5,212.73,2019-02-03 00:00:00.000000000,2023-11-05 15:19:00.000000000,Cash,0.0,25.53,187.2,37.44
326-71-2155,C,Naypyitaw,Normal,Female,Sports and travel,77.65,4,310.59,2019-02-03 00:00:00.000000000,2023-11-05 10:02:00.000000000,Cash,0.0,46.59,264.0,66.0
277-63-2961,B,Mandalay,Member,Male,Sports and travel,77.67,1,77.67,2019-02-03 00:00:00.000000000,2023-11-05 15:53:00.000000000,Credit card,2.33,11.65,66.02,66.02
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,51.8,10,517.97,2019-02-03 00:00:00.000000000,2023-11-05 16:40:00.000000000,Credit card,15.54,77.7,440.27,44.03
443-59-0061,A,Yangon,Member,Male,Food and beverages,70.82,10,708.23,2019-02-03 00:00:00.000000000,2023-11-05 11:25:00.000000000,Ewallet,10.62,84.99,623.24,62.32
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,76.42,10,764.19,2019-02-03 00:00:00.000000000,2023-11-05 17:24:00.000000000,Cash,0.0,137.55,626.64,62.66
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,45.12,3,135.36,2019-02-03 00:00:00.000000000,2023-11-05 11:46:00.000000000,Cash,0.0,20.3,115.06,38.35
585-86-8361,A,Yangon,Normal,Female,Food and beverages,28.64,5,143.22,2019-02-03 00:00:00.000000000,2023-11-05 10:31:00.000000000,Credit card,4.3,17.19,126.03,25.21
190-59-3964,B,Mandalay,Member,Male,Food and beverages,49.52,5,247.59,2019-02-03 00:00:00.000000000,2023-11-05 14:35:00.000000000,Credit card,7.43,29.71,217.88,43.58
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,56.47,1,56.47,2019-02-03 00:00:00.000000000,2023-11-05 20:13:00.000000000,Ewallet,0.85,14.12,42.35,42.35
566-71-1099,A,Yangon,Normal,Male,Clothes and accessories,26.16,5,130.79,2019-02-03 00:00:00.000000000,2023-11-05 16:01:00.000000000,Cash,0.0,9.16,121.63,24.33
441-94-7118,A,Yangon,Member,Male,Electronic accessories,75.55,1,75.55,2019-02-04 00:00:00.000000000,2023-11-05 12:14:00.000000000,Cash,0.0,11.33,64.22,64.22
236-86-3015,C,Naypyitaw,Member,Male,Home and lifestyle,14.68,1,14.68,2019-02-04 00:00:00.000000000,2023-11-05 13:38:00.000000000,Ewallet,0.22,2.64,12.04,12.04
745-71-3520,A,Yangon,Member,Female,Electronic accessories,26.48,7,185.37,2019-02-04 00:00:00.000000000,2023-11-05 10:23:00.000000000,Cash,0.0,27.81,157.56,22.51
627-95-3243,B,Mandalay,Member,Female,Home and lifestyle,81.56,9,734.08,2019-02-04 00:00:00.000000000,2023-11-05 13:21:00.000000000,Ewallet,11.01,132.13,601.95,66.88
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,75.64,2,151.28,2019-02-04 00:00:00.000000000,2023-11-05 19:38:00.000000000,Cash,0.0,37.82,113.46,56.73
695-28-6250,A,Yangon,Normal,Female,Sports and travel,45.21,5,226.07,2019-02-04 00:00:00.000000000,2023-11-05 16:38:00.000000000,Ewallet,3.39,33.91,192.16,38.43
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,51.06,4,204.25,2019-02-04 00:00:00.000000000,2023-11-05 15:44:00.000000000,Ewallet,3.06,51.06,153.19,38.3
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,14.54,9,130.88,2019-02-04 00:00:00.000000000,2023-11-05 12:50:00.000000000,Ewallet,1.96,28.79,102.09,11.34
434-35-9162,B,Mandalay,Member,Male,Food and beverages,24.51,4,98.03,2019-02-04 00:00:00.000000000,2023-11-05 18:53:00.000000000,Ewallet,1.47,11.76,86.27,21.57
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,78.31,7,548.16,2019-02-04 00:00:00.000000000,2023-11-05 16:09:00.000000000,Credit card,16.44,82.22,465.94,66.56
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,71.16,1,71.16,2019-02-04 00:00:00.000000000,2023-11-05 20:43:00.000000000,Credit card,2.13,8.54,62.62,62.62
626-43-7887,B,Mandalay,Member,Female,Clothes and accessories,7.92,9,71.31,2019-02-04 00:00:00.000000000,2023-11-05 12:24:00.000000000,Ewallet,1.29,4.99,66.32,7.37
374-38-5555,A,Yangon,Normal,Female,Clothes and accessories,14.5,6,86.99,2019-02-04 00:00:00.000000000,2023-11-05 19:34:00.000000000,Ewallet,3.12,6.09,80.9,13.48
479-26-8945,B,Mandalay,Member,Female,Sports and travel,17.32,2,34.63,2019-02-05 00:00:00.000000000,2023-11-05 11:32:00.000000000,Ewallet,0.52,5.19,29.44,14.72
210-67-5886,C,Naypyitaw,Member,Female,Health and beauty,103.12,3,309.36,2019-02-05 00:00:00.000000000,2023-11-05 10:41:00.000000000,Credit card,9.28,68.06,241.3,80.43
338-65-2210,C,Naypyitaw,Member,Female,Health and beauty,72.03,10,720.3,2019-02-05 00:00:00.000000000,2023-11-05 19:57:00.000000000,Cash,0.0,158.47,561.83,56.18
729-09-9681,A,Yangon,Member,Male,Home and lifestyle,27.21,6,163.23,2019-02-05 00:00:00.000000000,2023-11-05 10:16:00.000000000,Ewallet,2.45,29.38,133.85,22.31
181-94-6432,C,Naypyitaw,Member,Male,Fashion accessories,72.8,2,145.59,2019-02-05 00:00:00.000000000,2023-11-05 19:05:00.000000000,Ewallet,2.18,36.4,109.19,54.6
374-17-3652,B,Mandalay,Member,Female,Food and beverages,44.96,9,404.65,2019-02-05 00:00:00.000000000,2023-11-05 15:26:00.000000000,Credit card,12.14,48.56,356.09,39.57
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,61.15,9,550.37,2019-02-05 00:00:00.000000000,2023-11-05 12:34:00.000000000,Cash,0.0,121.08,429.29,47.7
880-35-0356,A,Yangon,Member,Female,Sports and travel,78.96,3,236.88,2019-02-05 00:00:00.000000000,2023-11-05 11:51:00.000000000,Ewallet,3.55,35.53,201.35,67.12
307-04-2070,A,Yangon,Member,Female,Fashion accessories,32.15,1,32.15,2019-02-05 00:00:00.000000000,2023-11-05 14:14:00.000000000,Credit card,0.96,8.04,24.11,24.11
325-89-4209,A,Yangon,Member,Male,Food and beverages,92.3,1,92.3,2019-02-05 00:00:00.000000000,2023-11-05 19:42:00.000000000,Ewallet,1.38,11.08,81.22,81.22
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,49.63,6,297.8,2019-02-05 00:00:00.000000000,2023-11-05 10:17:00.000000000,Cash,0.0,35.74,262.06,43.68
324-92-3863,A,Yangon,Member,Male,Electronic accessories,21.94,2,43.87,2019-02-05 00:00:00.000000000,2023-11-05 18:45:00.000000000,Cash,0.0,6.58,37.29,18.65
181-94-6433,C,Naypyitaw,Member,Male,Clothes and accessories,11.42,4,45.68,2019-02-05 00:00:00.000000000,2023-11-05 19:18:00.000000000,Ewallet,1.12,3.2,42.48,10.62
271-88-8738,A,Yangon,Member,Female,Clothes and accessories,1.78,9,15.98,2019-02-05 00:00:00.000000000,2023-11-05 13:05:00.000000000,Credit card,1.98,1.12,14.86,1.65
351-62-0822,B,Mandalay,Member,Female,Fashion accessories,15.21,4,60.82,2019-02-06 00:00:00.000000000,2023-11-05 18:07:00.000000000,Ewallet,0.91,15.21,45.61,11.4
183-56-6882,C,Naypyitaw,Member,Female,Food and beverages,104.39,4,417.56,2019-02-06 00:00:00.000000000,2023-11-05 10:42:00.000000000,Ewallet,6.26,50.11,367.45,91.86
727-46-3608,B,Mandalay,Member,Female,Food and beverages,21.01,9,189.09,2019-02-06 00:00:00.000000000,2023-11-05 15:47:00.000000000,Ewallet,2.84,22.69,166.4,18.49
512-91-0811,C,Naypyitaw,Normal,Male,Health and beauty,94.24,1,94.24,2019-02-06 00:00:00.000000000,2023-11-05 20:05:00.000000000,Credit card,2.83,20.73,73.51,73.51
875-46-5808,B,Mandalay,Member,Female,Health and beauty,27.2,10,271.95,2019-02-06 00:00:00.000000000,2023-11-05 14:51:00.000000000,Ewallet,4.08,59.83,212.12,21.21
595-86-2894,C,Naypyitaw,Member,Male,Fashion accessories,101.83,4,407.32,2019-02-06 00:00:00.000000000,2023-11-05 17:20:00.000000000,Ewallet,6.11,101.83,305.49,76.37
609-81-8548,A,Yangon,Member,Female,Home and lifestyle,39.31,6,235.87,2019-02-06 00:00:00.000000000,2023-11-05 13:55:00.000000000,Credit card,7.08,42.46,193.41,32.24
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,24.1,10,240.98,2019-02-06 00:00:00.000000000,2023-11-05 19:20:00.000000000,Ewallet,3.61,36.15,204.83,20.48
258-92-7466,A,Yangon,Normal,Female,Health and beauty,37.46,5,187.32,2019-02-06 00:00:00.000000000,2023-11-05 18:33:00.000000000,Credit card,5.62,41.21,146.11,29.22
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,29.93,8,239.4,2019-02-06 00:00:00.000000000,2023-11-05 14:24:00.000000000,Cash,0.0,52.67,186.73,23.34
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,55.04,1,55.04,2019-02-06 00:00:00.000000000,2023-11-05 10:22:00.000000000,Credit card,1.65,6.6,48.44,48.44
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,52.97,6,317.84,2019-02-06 00:00:00.000000000,2023-11-05 15:16:00.000000000,Credit card,9.54,47.68,270.16,45.03
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,37.6,5,188.0,2019-02-06 00:00:00.000000000,2023-11-05 18:44:00.000000000,Ewallet,2.82,33.84,154.16,30.83
595-86-2890,C,Naypyitaw,Member,Male,Clothes and accessories,27.5,5,137.48,2019-02-06 00:00:00.000000000,2023-11-05 17:29:00.000000000,Ewallet,3.08,9.62,127.86,25.57
685-64-1600,B,Mandalay,Member,Female,Clothes and accessories,2.94,9,26.44,2019-02-06 00:00:00.000000000,2023-11-05 12:37:00.000000000,Ewallet,3.88,1.85,24.59,2.73
252-56-2699,A,Yangon,Normal,Male,Food and beverages,45.35,10,453.5,2019-02-07 00:00:00.000000000,2023-11-05 16:48:00.000000000,Ewallet,6.8,54.42,399.08,39.91
635-40-6220,A,Yangon,Normal,Male,Health and beauty,94.08,8,752.64,2019-02-07 00:00:00.000000000,2023-11-05 11:28:00.000000000,Ewallet,11.29,165.58,587.06,73.38
214-17-6927,C,Naypyitaw,Normal,Female,Food and beverages,17.3,6,103.82,2019-02-07 00:00:00.000000000,2023-11-05 18:23:00.000000000,Ewallet,1.56,12.46,91.36,15.23
380-94-4661,C,Naypyitaw,Member,Male,Electronic accessories,69.24,4,276.95,2019-02-07 00:00:00.000000000,2023-11-05 13:05:00.000000000,Credit card,8.31,41.54,235.41,58.85
868-81-1752,B,Mandalay,Normal,Male,Home and lifestyle,23.12,9,208.09,2019-02-07 00:00:00.000000000,2023-11-05 18:48:00.000000000,Cash,0.0,37.46,170.63,18.96
810-60-6344,C,Naypyitaw,Normal,Female,Electronic accessories,42.9,8,343.22,2019-02-07 00:00:00.000000000,2023-11-05 14:38:00.000000000,Credit card,10.3,51.48,291.74,36.47
533-33-5337,B,Mandalay,Normal,Male,Electronic accessories,83.36,10,833.6,2019-02-07 00:00:00.000000000,2023-11-05 20:24:00.000000000,Cash,0.0,125.04,708.56,70.86
827-44-5872,B,Mandalay,Member,Female,Food and beverages,57.08,10,570.78,2019-02-07 00:00:00.000000000,2023-11-05 11:28:00.000000000,Credit card,17.12,68.49,502.29,50.23
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,17.5,7,122.52,2019-02-07 00:00:00.000000000,2023-11-05 11:36:00.000000000,Ewallet,1.84,22.05,100.47,14.35
560-49-6611,A,Yangon,Member,Female,Sports and travel,47.86,1,47.86,2019-02-07 00:00:00.000000000,2023-11-05 14:13:00.000000000,Cash,0.0,7.18,40.68,40.68
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,30.41,1,30.41,2019-02-07 00:00:00.000000000,2023-11-05 10:18:00.000000000,Credit card,0.91,4.56,25.85,25.85
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,45.63,6,273.8,2019-02-07 00:00:00.000000000,2023-11-05 17:55:00.000000000,Ewallet,4.11,68.45,205.35,34.23
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,61.9,10,618.98,2019-02-07 00:00:00.000000000,2023-11-05 14:27:00.000000000,Ewallet,9.28,136.18,482.8,48.28
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,63.43,8,507.44,2019-02-07 00:00:00.000000000,2023-11-05 12:23:00.000000000,Ewallet,7.61,126.86,380.58,47.57
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.68,1,10.68,2019-02-07 00:00:00.000000000,2023-11-05 14:15:00.000000000,Cash,0.0,1.6,9.08,9.08
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,60.81,8,486.44,2019-02-07 00:00:00.000000000,2023-11-05 15:06:00.000000000,Cash,0.0,72.97,413.47,51.68
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,97.78,8,782.21,2019-02-07 00:00:00.000000000,2023-11-05 10:09:00.000000000,Cash,0.0,140.8,641.41,80.18
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,48.32,6,289.93,2019-02-07 00:00:00.000000000,2023-11-05 15:55:00.000000000,Cash,0.0,43.49,246.44,41.07
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,90.44,2,180.87,2019-02-07 00:00:00.000000000,2023-11-05 17:59:00.000000000,Cash,0.0,45.22,135.65,67.83
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,66.9,5,334.48,2019-02-07 00:00:00.000000000,2023-11-05 19:30:00.000000000,Ewallet,5.02,83.62,250.86,50.17
559-98-9873,C,Naypyitaw,Member,Female,Clothes and accessories,22.01,6,132.03,2019-02-07 00:00:00.000000000,2023-11-05 12:58:00.000000000,Ewallet,2.1,9.24,122.79,20.47
196-01-2840,C,Naypyitaw,Normal,Female,Clothes and accessories,41.61,6,249.63,2019-02-07 00:00:00.000000000,2023-11-05 14:05:00.000000000,Cash,2.82,17.47,232.16,38.69
139-52-2869,B,Mandalay,Normal,Female,Clothes and accessories,20.73,7,145.08,2019-02-07 00:00:00.000000000,2023-11-05 10:51:00.000000000,Credit card,3.91,10.16,134.92,19.27
373-73-7910,A,Yangon,Normal,Male,Sports and travel,90.63,7,634.38,2019-02-08 00:00:00.000000000,2023-11-05 10:37:00.000000000,Ewallet,9.52,95.16,539.22,77.03
649-29-6775,B,Mandalay,Normal,Male,Fashion accessories,35.2,1,35.2,2019-02-08 00:00:00.000000000,2023-11-05 15:31:00.000000000,Cash,0.0,8.8,26.4,26.4
354-25-5821,B,Mandalay,Member,Female,Sports and travel,72.58,6,435.46,2019-02-08 00:00:00.000000000,2023-11-05 13:03:00.000000000,Cash,0.0,65.32,370.14,61.69
549-84-7482,B,Mandalay,Normal,Female,Sports and travel,94.79,9,853.15,2019-02-08 00:00:00.000000000,2023-11-05 11:15:00.000000000,Ewallet,12.8,127.97,725.18,80.58
687-47-8271,A,Yangon,Normal,Male,Fashion accessories,103.93,10,1039.29,2019-02-08 00:00:00.000000000,2023-11-05 16:20:00.000000000,Credit card,31.18,259.82,779.47,77.95
732-04-5373,B,Mandalay,Member,Male,Home and lifestyle,48.79,4,195.17,2019-02-08 00:00:00.000000000,2023-11-05 10:53:00.000000000,Cash,0.0,35.13,160.04,40.01
271-88-8734,C,Naypyitaw,Member,Female,Fashion accessories,102.07,10,1020.71,2019-02-08 00:00:00.000000000,2023-11-05 13:00:00.000000000,Credit card,30.62,255.18,765.53,76.55
440-59-5691,C,Naypyitaw,Member,Female,Health and beauty,39.01,7,273.05,2019-02-08 00:00:00.000000000,2023-11-05 13:12:00.000000000,Credit card,8.19,60.07,212.98,30.43
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,33.34,4,133.35,2019-02-08 00:00:00.000000000,2023-11-05 15:26:00.000000000,Cash,0.0,24.0,109.35,27.34
756-49-0168,A,Yangon,Member,Male,Fashion accessories,20.69,1,20.69,2019-02-08 00:00:00.000000000,2023-11-05 11:39:00.000000000,Ewallet,0.31,5.17,15.52,15.52
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,68.22,5,341.09,2019-02-08 00:00:00.000000000,2023-11-05 12:52:00.000000000,Credit card,10.23,51.16,289.93,57.99
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,17.19,6,103.13,2019-02-08 00:00:00.000000000,2023-11-05 10:58:00.000000000,Cash,0.0,18.56,84.57,14.1
649-29-6775,B,Mandalay,Normal,Male,Clothes and accessories,27.84,1,27.84,2019-02-08 00:00:00.000000000,2023-11-05 15:31:00.000000000,Cash,0.0,1.95,25.89,25.89
687-47-8277,A,Yangon,Normal,Male,Clothes and accessories,2.14,12,25.67,2019-02-08 00:00:00.000000000,2023-11-05 16:24:00.000000000,Credit card,15.61,1.8,23.87,1.99
767-54-1905,C,Naypyitaw,Member,Female,Clothes and accessories,73.19,6,439.15,2019-02-08 00:00:00.000000000,2023-11-05 16:59:00.000000000,Cash,2.08,30.74,408.41,68.07
871-39-9221,C,Naypyitaw,Normal,Female,Electronic accessories,13.07,6,78.44,2019-02-09 00:00:00.000000000,2023-11-05 13:11:00.000000000,Cash,0.0,11.77,66.67,11.11
130-98-8941,C,Naypyitaw,Normal,Male,Fashion accessories,67.47,7,472.31,2019-02-09 00:00:00.000000000,2023-11-05 10:00:00.000000000,Cash,0.0,118.08,354.23,50.6
866-05-7563,B,Mandalay,Member,Female,Electronic accessories,85.47,3,256.41,2019-02-09 00:00:00.000000000,2023-11-05 19:43:00.000000000,Cash,0.0,38.46,217.95,72.65
447-15-7839,A,Yangon,Member,Female,Sports and travel,23.35,10,233.52,2019-02-09 00:00:00.000000000,2023-11-05 11:00:00.000000000,Cash,0.0,35.03,198.49,19.85
428-83-5800,C,Naypyitaw,Member,Female,Food and beverages,22.13,3,66.4,2019-02-09 00:00:00.000000000,2023-11-05 10:25:00.000000000,Cash,0.0,7.97,58.43,19.48
746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,22.66,1,22.66,2019-02-09 00:00:00.000000000,2023-11-05 10:02:00.000000000,Ewallet,0.34,2.72,19.94,19.94
602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,16.75,6,100.49,2019-02-09 00:00:00.000000000,2023-11-05 17:15:00.000000000,Credit card,3.01,18.09,82.4,13.73
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,60.13,3,180.4,2019-02-09 00:00:00.000000000,2023-11-05 20:31:00.000000000,Ewallet,2.71,45.1,135.3,45.1
146-09-5432,A,Yangon,Member,Male,Food and beverages,36.79,9,331.13,2019-02-09 00:00:00.000000000,2023-11-05 19:17:00.000000000,Ewallet,4.97,39.74,291.39,32.38
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,48.27,4,193.07,2019-02-09 00:00:00.000000000,2023-11-05 12:02:00.000000000,Ewallet,2.9,34.75,158.32,39.58
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,88.84,10,888.41,2019-02-09 00:00:00.000000000,2023-11-05 18:58:00.000000000,Credit card,26.65,195.45,692.96,69.3
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,69.21,6,415.23,2019-02-09 00:00:00.000000000,2023-11-05 11:45:00.000000000,Cash,0.0,74.74,340.49,56.75
727-02-1313,A,Yangon,Member,Male,Food and beverages,33.43,1,33.43,2019-02-09 00:00:00.000000000,2023-11-05 13:22:00.000000000,Cash,0.0,4.01,29.42,29.42
130-98-8943,C,Naypyitaw,Normal,Male,Clothes and accessories,17.39,9,156.51,2019-02-09 00:00:00.000000000,2023-11-05 10:01:00.000000000,Cash,0.0,10.96,145.55,16.17
747-58-7189,B,Mandalay,Normal,Male,Clothes and accessories,17.26,5,86.29,2019-02-09 00:00:00.000000000,2023-11-05 20:42:00.000000000,Ewallet,1.38,6.04,80.25,16.05
669-54-1719,B,Mandalay,Member,Male,Electronic accessories,19.88,6,119.26,2019-02-10 00:00:00.000000000,2023-11-05 12:45:00.000000000,Credit card,3.58,17.89,101.37,16.9
162-48-8011,A,Yangon,Member,Female,Food and beverages,46.82,5,234.1,2019-02-10 00:00:00.000000000,2023-11-05 15:10:00.000000000,Cash,0.0,28.09,206.01,41.2
838-78-4295,C,Naypyitaw,Normal,Female,Health and beauty,35.15,2,70.29,2019-02-10 00:00:00.000000000,2023-11-05 15:43:00.000000000,Ewallet,1.05,15.46,54.83,27.42
695-51-0018,B,Mandalay,Normal,Female,Sports and travel,36.58,4,146.33,2019-02-10 00:00:00.000000000,2023-11-05 18:36:00.000000000,Cash,0.0,21.95,124.38,31.1
685-64-1609,A,Yangon,Member,Female,Fashion accessories,31.65,10,316.47,2019-02-10 00:00:00.000000000,2023-11-05 12:28:00.000000000,Ewallet,4.75,79.12,237.35,23.74
400-60-7251,A,Yangon,Normal,Male,Home and lifestyle,77.77,1,77.77,2019-02-10 00:00:00.000000000,2023-11-05 12:50:00.000000000,Ewallet,1.17,14.0,63.77,63.77
227-07-4446,C,Naypyitaw,Member,Female,Electronic accessories,82.04,10,820.37,2019-02-10 00:00:00.000000000,2023-11-05 20:51:00.000000000,Cash,0.0,123.06,697.31,69.73
378-07-7001,B,Mandalay,Member,Male,Electronic accessories,50.49,3,151.48,2019-02-10 00:00:00.000000000,2023-11-05 18:23:00.000000000,Credit card,4.54,22.72,128.76,42.92
559-98-9873,A,Yangon,Member,Female,Fashion accessories,56.33,7,394.33,2019-02-10 00:00:00.000000000,2023-11-05 12:56:00.000000000,Ewallet,5.91,98.58,295.75,42.25
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,77.05,7,539.34,2019-02-10 00:00:00.000000000,2023-11-05 13:56:00.000000000,Cash,0.0,134.84,404.5,57.79
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,38.76,7,271.29,2019-02-10 00:00:00.000000000,2023-11-05 13:51:00.000000000,Ewallet,4.07,48.83,222.46,31.78
339-18-7063,A,Yangon,Member,Female,Clothes and accessories,72.91,2,145.82,2019-02-10 00:00:00.000000000,2023-11-05 15:09:00.000000000,Credit card,5.61,10.21,135.61,67.81
227-78-1144,A,Yangon,Member,Female,Clothes and accessories,28.8,6,172.81,2019-02-10 00:00:00.000000000,2023-11-05 12:46:00.000000000,Cash,3.73,12.1,160.71,26.79
860-79-0876,C,Naypyitaw,Member,Female,Clothes and accessories,26.53,10,265.3,2019-02-10 00:00:00.000000000,2023-11-05 15:01:00.000000000,Credit card,2.14,18.57,246.73,24.67
796-12-2025,C,Naypyitaw,Normal,Male,Fashion accessories,65.23,10,652.26,2019-02-11 00:00:00.000000000,2023-11-05 16:19:00.000000000,Cash,0.0,163.07,489.19,48.92
284-34-9626,B,Mandalay,Normal,Female,Home and lifestyle,80.89,3,242.68,2019-02-11 00:00:00.000000000,2023-11-05 10:39:00.000000000,Credit card,7.28,43.68,199.0,66.33
418-02-5978,B,Mandalay,Normal,Female,Health and beauty,88.29,9,794.65,2019-02-11 00:00:00.000000000,2023-11-05 10:54:00.000000000,Cash,0.0,174.82,619.83,68.87
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,93.66,10,936.6,2019-02-11 00:00:00.000000000,2023-11-05 15:42:00.000000000,Credit card,28.1,112.39,824.21,82.42
